timestamp,datetime,portfolio_btc
1736877390673,2025-01-14 17:56:30.673000+00:00,6.56481
1736880990758,2025-01-14 18:56:30.758000+00:00,6.55358
1736884590863,2025-01-14 19:56:30.863000+00:00,6.55183
1736888190943,2025-01-14 20:56:30.943000+00:00,6.53984
1736891791007,2025-01-14 21:56:31.007000+00:00,6.55135
1736895391172,2025-01-14 22:56:31.172000+00:00,6.5522
1736898991246,2025-01-14 23:56:31.246000+00:00,6.55746
1736902592238,2025-01-15 00:56:32.238000+00:00,6.53862
1736906193279,2025-01-15 01:56:33.279000+00:00,6.55266
1736909794327,2025-01-15 02:56:34.327000+00:00,6.56655
1736913395343,2025-01-15 03:56:35.343000+00:00,6.55815
1736916996349,2025-01-15 04:56:36.349000+00:00,6.55586
1736920596405,2025-01-15 05:56:36.405000+00:00,6.55558
1736924197351,2025-01-15 06:56:37.351000+00:00,6.56315
1736927798356,2025-01-15 07:56:38.356000+00:00,6.56007
1736931399391,2025-01-15 08:56:39.391000+00:00,6.56745
1736935000405,2025-01-15 09:56:40.405000+00:00,6.5803
1736938601364,2025-01-15 10:56:41.364000+00:00,6.57102
1736942202323,2025-01-15 11:56:42.323000+00:00,6.57749
1736945803369,2025-01-15 12:56:43.369000+00:00,6.57698
1736949403502,2025-01-15 13:56:43.502000+00:00,6.57496
1736953003557,2025-01-15 14:56:43.557000+00:00,6.57579
1736956603784,2025-01-15 15:56:43.784000+00:00,6.5782
1736960204815,2025-01-15 16:56:44.815000+00:00,6.57742
1736963805024,2025-01-15 17:56:45.024000+00:00,6.57053
1736967405116,2025-01-15 18:56:45.116000+00:00,6.57331
1736971005338,2025-01-15 19:56:45.338000+00:00,6.56861
1736974605416,2025-01-15 20:56:45.416000+00:00,6.5728
1736978205512,2025-01-15 21:56:45.512000+00:00,6.60995
1736981805839,2025-01-15 22:56:45.839000+00:00,6.60995
1736985406142,2025-01-15 23:56:46.142000+00:00,6.60995
1736989006365,2025-01-16 00:56:46.365000+00:00,6.60995
1736992606661,2025-01-16 01:56:46.661000+00:00,6.60995
1736996206909,2025-01-16 02:56:46.909000+00:00,6.60995
1736999807117,2025-01-16 03:56:47.117000+00:00,6.60995
1737003407320,2025-01-16 04:56:47.320000+00:00,6.60995
1737007007546,2025-01-16 05:56:47.546000+00:00,6.60995
1737010607739,2025-01-16 06:56:47.739000+00:00,6.60995
1737014207955,2025-01-16 07:56:47.955000+00:00,6.60995
1737017808381,2025-01-16 08:56:48.381000+00:00,6.60995
1737021408664,2025-01-16 09:56:48.664000+00:00,6.60995
1737025008958,2025-01-16 10:56:48.958000+00:00,6.60995
1737028609185,2025-01-16 11:56:49.185000+00:00,6.60995
1737032209517,2025-01-16 12:56:49.517000+00:00,6.49075
1737035809789,2025-01-16 13:56:49.789000+00:00,6.49075
1737039410069,2025-01-16 14:56:50.069000+00:00,6.49075
1737043010182,2025-01-16 15:56:50.182000+00:00,6.49079
1737044473351,2025-01-16 16:21:13.351000+00:00,6.49055
1737048074047,2025-01-16 17:21:14.047000+00:00,6.48759
1737051674803,2025-01-16 18:21:14.803000+00:00,6.49065
1737055275463,2025-01-16 19:21:15.463000+00:00,6.48778
1737058876186,2025-01-16 20:21:16.186000+00:00,6.4917
1737062476994,2025-01-16 21:21:16.994000+00:00,6.48861
1737066077696,2025-01-16 22:21:17.696000+00:00,6.49026
1737069678495,2025-01-16 23:21:18.495000+00:00,6.48339
1737073279326,2025-01-17 00:21:19.326000+00:00,6.4915
1737076880062,2025-01-17 01:21:20.062000+00:00,6.49541
1737080480699,2025-01-17 02:21:20.699000+00:00,6.49533
1737084081560,2025-01-17 03:21:21.560000+00:00,6.49546
1737087682185,2025-01-17 04:21:22.185000+00:00,6.49571
1737091282909,2025-01-17 05:21:22.909000+00:00,6.49513
1737094883741,2025-01-17 06:21:23.741000+00:00,6.49473
1737098484397,2025-01-17 07:21:24.397000+00:00,6.49664
1737102085197,2025-01-17 08:21:25.197000+00:00,6.49744
1737105685963,2025-01-17 09:21:25.963000+00:00,6.49704
1737109286586,2025-01-17 10:21:26.586000+00:00,6.49778
1737112887450,2025-01-17 11:21:27.450000+00:00,6.49742
1737116488146,2025-01-17 12:21:28.146000+00:00,6.49743
1737120089020,2025-01-17 13:21:29.020000+00:00,6.49855
1737123689812,2025-01-17 14:21:29.812000+00:00,6.4984
1737127290566,2025-01-17 15:21:30.566000+00:00,6.49966
1737130891377,2025-01-17 16:21:31.377000+00:00,6.50028
1737134492171,2025-01-17 17:21:32.171000+00:00,6.50051
1737138092966,2025-01-17 18:21:32.966000+00:00,6.50058
1737141693736,2025-01-17 19:21:33.736000+00:00,6.50075
1737145294629,2025-01-17 20:21:34.629000+00:00,6.50088
1737148895417,2025-01-17 21:21:35.417000+00:00,6.50096
1737152496405,2025-01-17 22:21:36.405000+00:00,6.50094
1737156097396,2025-01-17 23:21:37.396000+00:00,6.50163
1737159698277,2025-01-18 00:21:38.277000+00:00,6.50213
1737163299126,2025-01-18 01:21:39.126000+00:00,6.50217
1737166899991,2025-01-18 02:21:39.991000+00:00,6.50259
1737170500748,2025-01-18 03:21:40.748000+00:00,6.50291
1737174101714,2025-01-18 04:21:41.714000+00:00,6.50295
1737177702580,2025-01-18 05:21:42.580000+00:00,6.50237
1737181303375,2025-01-18 06:21:43.375000+00:00,6.50087
1737184904236,2025-01-18 07:21:44.236000+00:00,6.50091
1737188505056,2025-01-18 08:21:45.056000+00:00,6.50013
1737192105780,2025-01-18 09:21:45.780000+00:00,6.50103
1737195706706,2025-01-18 10:21:46.706000+00:00,6.50097
1737199307586,2025-01-18 11:21:47.586000+00:00,6.49917
1737202908436,2025-01-18 12:21:48.436000+00:00,6.49296
1737206509287,2025-01-18 13:21:49.287000+00:00,6.49564
1737210110113,2025-01-18 14:21:50.113000+00:00,6.4939
1737213711004,2025-01-18 15:21:51.004000+00:00,6.49289
1737217311875,2025-01-18 16:21:51.875000+00:00,6.48698
1737220912818,2025-01-18 17:21:52.818000+00:00,6.49511
1737224513702,2025-01-18 18:21:53.702000+00:00,6.49066
1737228114638,2025-01-18 19:21:54.638000+00:00,6.49441
1737231715590,2025-01-18 20:21:55.590000+00:00,6.5012
1737235316549,2025-01-18 21:21:56.549000+00:00,6.4976
1737238917402,2025-01-18 22:21:57.402000+00:00,6.50376
1737242518404,2025-01-18 23:21:58.404000+00:00,6.50286
1737246119358,2025-01-19 00:21:59.358000+00:00,6.50219
1737249720215,2025-01-19 01:22:00.215000+00:00,6.50146
1737253321101,2025-01-19 02:22:01.101000+00:00,6.50144
1737256922014,2025-01-19 03:22:02.014000+00:00,6.50295
1737260522092,2025-01-19 04:22:02.092000+00:00,6.50259
1737264122812,2025-01-19 05:22:02.812000+00:00,6.50258
1737267723586,2025-01-19 06:22:03.586000+00:00,6.50241
1737271324480,2025-01-19 07:22:04.480000+00:00,6.50783
1737274925342,2025-01-19 08:22:05.342000+00:00,6.50584
1737278526312,2025-01-19 09:22:06.312000+00:00,6.50221
1737282127325,2025-01-19 10:22:07.325000+00:00,6.51146
1737285728265,2025-01-19 11:22:08.265000+00:00,6.51333
1737289329229,2025-01-19 12:22:09.229000+00:00,6.51358
1737292930198,2025-01-19 13:22:10.198000+00:00,6.51331
1737296531166,2025-01-19 14:22:11.166000+00:00,6.5158
1737300132105,2025-01-19 15:22:12.105000+00:00,6.51623
1737303733220,2025-01-19 16:22:13.220000+00:00,6.51604
1737307334190,2025-01-19 17:22:14.190000+00:00,6.51289
1737310934340,2025-01-19 18:22:14.340000+00:00,6.51798
1737314534512,2025-01-19 19:22:14.512000+00:00,6.51812
1737318135557,2025-01-19 20:22:15.557000+00:00,6.51761
1737321736685,2025-01-19 21:22:16.685000+00:00,6.51852
1737325336846,2025-01-19 22:22:16.846000+00:00,6.51855
1737328937925,2025-01-19 23:22:17.925000+00:00,6.51926
1737332539062,2025-01-20 00:22:19.062000+00:00,6.51951
1737336140107,2025-01-20 01:22:20.107000+00:00,6.51925
1737339740249,2025-01-20 02:22:20.249000+00:00,6.51995
1737343340402,2025-01-20 03:22:20.402000+00:00,6.51996
1737346941406,2025-01-20 04:22:21.406000+00:00,6.51996
1737350542306,2025-01-20 05:22:22.306000+00:00,6.52004
1737354143227,2025-01-20 06:22:23.227000+00:00,6.51053
1737357744353,2025-01-20 07:22:24.353000+00:00,6.49538
1737361345243,2025-01-20 08:22:25.243000+00:00,6.49277
1737364945349,2025-01-20 09:22:25.349000+00:00,6.47718
1737368546348,2025-01-20 10:22:26.348000+00:00,6.49703
1737372147397,2025-01-20 11:22:27.397000+00:00,6.50154
1737375747451,2025-01-20 12:22:27.451000+00:00,6.50561
1737379347507,2025-01-20 13:22:27.507000+00:00,6.51114
1737382948529,2025-01-20 14:22:28.529000+00:00,6.51319
1737386548643,2025-01-20 15:22:28.643000+00:00,6.53277
1737390148822,2025-01-20 16:22:28.822000+00:00,6.53287
1737393749851,2025-01-20 17:22:29.851000+00:00,6.53301
1737397349933,2025-01-20 18:22:29.933000+00:00,6.53304
1737400950955,2025-01-20 19:22:30.955000+00:00,6.53314
1737404551039,2025-01-20 20:22:31.039000+00:00,6.52643
1737408152038,2025-01-20 21:22:32.038000+00:00,6.53295
1737411752211,2025-01-20 22:22:32.211000+00:00,6.53478
1737415352412,2025-01-20 23:22:32.412000+00:00,6.52948
1737418952577,2025-01-21 00:22:32.577000+00:00,6.5195
1737422552780,2025-01-21 01:22:32.780000+00:00,6.52466
1737426152890,2025-01-21 02:22:32.890000+00:00,6.51721
1737429752982,2025-01-21 03:22:32.982000+00:00,6.51329
1737433353997,2025-01-21 04:22:33.997000+00:00,6.51934
1737436954130,2025-01-21 05:22:34.130000+00:00,6.52341
1737440555103,2025-01-21 06:22:35.103000+00:00,6.50821
1737444155354,2025-01-21 07:22:35.354000+00:00,6.51123
1737447756344,2025-01-21 08:22:36.344000+00:00,6.50271
1737451356434,2025-01-21 09:22:36.434000+00:00,6.49838
1737454956545,2025-01-21 10:22:36.545000+00:00,6.50078
1737458556735,2025-01-21 11:22:36.735000+00:00,6.51859
1737462157725,2025-01-21 12:22:37.725000+00:00,6.51284
1737465757895,2025-01-21 13:22:37.895000+00:00,6.50043
1737469358935,2025-01-21 14:22:38.935000+00:00,6.5021
1737472959134,2025-01-21 15:22:39.134000+00:00,6.50938
1737476559255,2025-01-21 16:22:39.255000+00:00,6.50601
1737480159467,2025-01-21 17:22:39.467000+00:00,6.5127
1737483759540,2025-01-21 18:22:39.540000+00:00,6.51816
1737487359659,2025-01-21 19:22:39.659000+00:00,6.52834
1737490960666,2025-01-21 20:22:40.666000+00:00,6.53823
1737494560753,2025-01-21 21:22:40.753000+00:00,6.54131
1737498161089,2025-01-21 22:22:41.089000+00:00,6.54254
1737501761240,2025-01-21 23:22:41.240000+00:00,6.53099
1737505362381,2025-01-22 00:22:42.381000+00:00,6.53516
1737508962557,2025-01-22 01:22:42.557000+00:00,6.53524
1737512562625,2025-01-22 02:22:42.625000+00:00,6.53593
1737516162763,2025-01-22 03:22:42.763000+00:00,6.53576
1737519762825,2025-01-22 04:22:42.825000+00:00,6.53634
1737523362964,2025-01-22 05:22:42.964000+00:00,6.53488
1737526963094,2025-01-22 06:22:43.094000+00:00,6.53635
1737530563300,2025-01-22 07:22:43.300000+00:00,6.53585
1737534163402,2025-01-22 08:22:43.402000+00:00,6.53729
1737537763641,2025-01-22 09:22:43.641000+00:00,6.5371
1737541363707,2025-01-22 10:22:43.707000+00:00,6.53795
1737544963865,2025-01-22 11:22:43.865000+00:00,6.5375
1737548564069,2025-01-22 12:22:44.069000+00:00,6.53645
1737552164339,2025-01-22 13:22:44.339000+00:00,6.53617
1737555764454,2025-01-22 14:22:44.454000+00:00,6.53727
1737559364623,2025-01-22 15:22:44.623000+00:00,6.5342
1737562964824,2025-01-22 16:22:44.824000+00:00,6.53149
1737566565137,2025-01-22 17:22:45.137000+00:00,6.53277
1737570165408,2025-01-22 18:22:45.408000+00:00,6.53036
1737573765567,2025-01-22 19:22:45.567000+00:00,6.53128
1737577365865,2025-01-22 20:22:45.865000+00:00,6.5344
1737580966036,2025-01-22 21:22:46.036000+00:00,6.53127
1737584566430,2025-01-22 22:22:46.430000+00:00,6.52786
1737588166662,2025-01-22 23:22:46.662000+00:00,6.5288
1737591767090,2025-01-23 00:22:47.090000+00:00,6.52579
1737595367334,2025-01-23 01:22:47.334000+00:00,6.52858
1737598967658,2025-01-23 02:22:47.658000+00:00,6.52755
1737602567978,2025-01-23 03:22:47.978000+00:00,6.53356
1737606168964,2025-01-23 04:22:48.964000+00:00,6.53191
1737609769154,2025-01-23 05:22:49.154000+00:00,6.5258
1737613369480,2025-01-23 06:22:49.480000+00:00,6.5262
1737616969586,2025-01-23 07:22:49.586000+00:00,6.52657
1737620569990,2025-01-23 08:22:49.990000+00:00,6.52212
1737624170520,2025-01-23 09:22:50.520000+00:00,6.5186
1737627770780,2025-01-23 10:22:50.780000+00:00,6.50653
1737631371147,2025-01-23 11:22:51.147000+00:00,6.51288
1737634971643,2025-01-23 12:22:51.643000+00:00,6.50066
1737638572134,2025-01-23 13:22:52.134000+00:00,6.504
1737642172491,2025-01-23 14:22:52.491000+00:00,6.51446
1737645772889,2025-01-23 15:22:52.889000+00:00,6.50829
1737649373218,2025-01-23 16:22:53.218000+00:00,6.50734
1737652973829,2025-01-23 17:22:53.829000+00:00,6.51012
1737656574430,2025-01-23 18:22:54.430000+00:00,6.50208
1737660174904,2025-01-23 19:22:54.904000+00:00,6.50451
1737663775489,2025-01-23 20:22:55.489000+00:00,6.49256
1737667375904,2025-01-23 21:22:55.904000+00:00,6.48915
1737670976335,2025-01-23 22:22:56.335000+00:00,6.51079
1737674576728,2025-01-23 23:22:56.728000+00:00,6.53756
1737678177138,2025-01-24 00:22:57.138000+00:00,6.55312
1737681777781,2025-01-24 01:22:57.781000+00:00,6.55277
1737685378608,2025-01-24 02:22:58.608000+00:00,6.55351
1737688979063,2025-01-24 03:22:59.063000+00:00,6.55224
1737692579313,2025-01-24 04:22:59.313000+00:00,6.55762
1737696179736,2025-01-24 05:22:59.736000+00:00,6.55661
1737699780121,2025-01-24 06:23:00.121000+00:00,6.55864
1737703380580,2025-01-24 07:23:00.580000+00:00,6.56031
1737706981053,2025-01-24 08:23:01.053000+00:00,6.55846
1737710581387,2025-01-24 09:23:01.387000+00:00,6.56
1737714181831,2025-01-24 10:23:01.831000+00:00,6.55653
1737717782193,2025-01-24 11:23:02.193000+00:00,6.55472
1737721382849,2025-01-24 12:23:02.849000+00:00,6.5615
1737724983190,2025-01-24 13:23:03.190000+00:00,6.56343
1737728583676,2025-01-24 14:23:03.676000+00:00,6.56371
1737732184249,2025-01-24 15:23:04.249000+00:00,6.56378
1737735784805,2025-01-24 16:23:04.805000+00:00,6.56449
1737739385406,2025-01-24 17:23:05.406000+00:00,6.56477
1737742986048,2025-01-24 18:23:06.048000+00:00,6.56396
1737746586523,2025-01-24 19:23:06.523000+00:00,6.56481
1737750186962,2025-01-24 20:23:06.962000+00:00,6.56509
1737753787418,2025-01-24 21:23:07.418000+00:00,6.56419
1737757388062,2025-01-24 22:23:08.062000+00:00,6.56534
1737760988663,2025-01-24 23:23:08.663000+00:00,6.56733
1737764589119,2025-01-25 00:23:09.119000+00:00,6.56753
1737768189762,2025-01-25 01:23:09.762000+00:00,6.56766
1737771790265,2025-01-25 02:23:10.265000+00:00,6.56801
1737775390958,2025-01-25 03:23:10.958000+00:00,6.56843
1737778991345,2025-01-25 04:23:11.345000+00:00,6.56664
1737782591839,2025-01-25 05:23:11.839000+00:00,6.56625
1737786192344,2025-01-25 06:23:12.344000+00:00,6.56631
1737789792840,2025-01-25 07:23:12.840000+00:00,6.56285
1737793393042,2025-01-25 08:23:13.042000+00:00,6.56255
1737796993611,2025-01-25 09:23:13.611000+00:00,6.56266
1737800593960,2025-01-25 10:23:13.960000+00:00,6.56316
1737803019397,2025-01-25 11:03:39.397000+00:00,6.56183
1737806619367,2025-01-25 12:03:39.367000+00:00,6.56532
1737810220417,2025-01-25 13:03:40.417000+00:00,6.56245
1737813820726,2025-01-25 14:03:40.726000+00:00,6.56109
1737817421615,2025-01-25 15:03:41.615000+00:00,6.56093
1737821022649,2025-01-25 16:03:42.649000+00:00,6.56067
1737824623772,2025-01-25 17:03:43.772000+00:00,6.56057
1737828223850,2025-01-25 18:03:43.850000+00:00,6.55997
1737831823920,2025-01-25 19:03:43.920000+00:00,6.56208
1737835423981,2025-01-25 20:03:43.981000+00:00,6.5622
1737839024178,2025-01-25 21:03:44.178000+00:00,6.56374
1737842625003,2025-01-25 22:03:45.003000+00:00,6.56247
1737846225374,2025-01-25 23:03:45.374000+00:00,6.56291
1737849825427,2025-01-26 00:03:45.427000+00:00,6.56369
1737853426412,2025-01-26 01:03:46.412000+00:00,6.56234
1737857026923,2025-01-26 02:03:46.923000+00:00,6.56406
1737860627750,2025-01-26 03:03:47.750000+00:00,6.56512
1737864227903,2025-01-26 04:03:47.903000+00:00,6.5648
1737867828766,2025-01-26 05:03:48.766000+00:00,6.56406
1737871429006,2025-01-26 06:03:49.006000+00:00,6.56566
1737875029317,2025-01-26 07:03:49.317000+00:00,6.56423
1737878629420,2025-01-26 08:03:49.420000+00:00,6.56332
1737882229519,2025-01-26 09:03:49.519000+00:00,6.56162
1737885829665,2025-01-26 10:03:49.665000+00:00,6.56161
1737889430016,2025-01-26 11:03:50.016000+00:00,6.56322
1737893030128,2025-01-26 12:03:50.128000+00:00,6.56448
1737896630464,2025-01-26 13:03:50.464000+00:00,6.56518
1737900230673,2025-01-26 14:03:50.673000+00:00,6.56463
1737903830978,2025-01-26 15:03:50.978000+00:00,6.56416
1737907431408,2025-01-26 16:03:51.408000+00:00,6.56356
1737911032411,2025-01-26 17:03:52.411000+00:00,6.56422
1737914632624,2025-01-26 18:03:52.624000+00:00,6.56245
1737918232720,2025-01-26 19:03:52.720000+00:00,6.56301
1737921832961,2025-01-26 20:03:52.961000+00:00,6.56303
1737925433387,2025-01-26 21:03:53.387000+00:00,6.56398
1737929033667,2025-01-26 22:03:53.667000+00:00,6.56363
1737932633836,2025-01-26 23:03:53.836000+00:00,6.56363
1737936234279,2025-01-27 00:03:54.279000+00:00,6.56392
1737939834663,2025-01-27 01:03:54.663000+00:00,6.56381
1737943435681,2025-01-27 02:03:55.681000+00:00,6.56455
1737947035769,2025-01-27 03:03:55.769000+00:00,6.56565
1737950636544,2025-01-27 04:03:56.544000+00:00,6.56407
1737954236711,2025-01-27 05:03:56.711000+00:00,6.56286
1737957837479,2025-01-27 06:03:57.479000+00:00,6.56144
1737961437717,2025-01-27 07:03:57.717000+00:00,6.55803
1737965038609,2025-01-27 08:03:58.609000+00:00,6.5501
1737968638926,2025-01-27 09:03:58.926000+00:00,6.5461
1737972239818,2025-01-27 10:03:59.818000+00:00,6.53978
1737975839880,2025-01-27 11:03:59.880000+00:00,6.53989
1737979440047,2025-01-27 12:04:00.047000+00:00,6.54055
1737983041055,2025-01-27 13:04:01.055000+00:00,6.53659
1737986641220,2025-01-27 14:04:01.220000+00:00,6.53572
1737990241290,2025-01-27 15:04:01.290000+00:00,6.52619
1737993841543,2025-01-27 16:04:01.543000+00:00,6.52461
1737997441744,2025-01-27 17:04:01.744000+00:00,6.52815
1738001041917,2025-01-27 18:04:01.917000+00:00,6.53222
1738004642767,2025-01-27 19:04:02.767000+00:00,6.52446
1738008242955,2025-01-27 20:04:02.955000+00:00,6.5269
1738011843095,2025-01-27 21:04:03.095000+00:00,6.54488
1738015443332,2025-01-27 22:04:03.332000+00:00,6.54399
1738019044150,2025-01-27 23:04:04.150000+00:00,6.55251
1738022644338,2025-01-28 00:04:04.338000+00:00,6.54754
1738026244507,2025-01-28 01:04:04.507000+00:00,6.53855
1738029845400,2025-01-28 02:04:05.400000+00:00,6.52966
1738033445894,2025-01-28 03:04:05.894000+00:00,6.53213
1738037046853,2025-01-28 04:04:06.853000+00:00,6.53596
1738040647303,2025-01-28 05:04:07.303000+00:00,6.55508
1738044247927,2025-01-28 06:04:07.927000+00:00,6.5536
1738047848588,2025-01-28 07:04:08.588000+00:00,6.55538
1738051449381,2025-01-28 08:04:09.381000+00:00,6.55944
1738055049718,2025-01-28 09:04:09.718000+00:00,6.55589
1738058650412,2025-01-28 10:04:10.412000+00:00,6.55278
1738062250908,2025-01-28 11:04:10.908000+00:00,6.55879
1738065851550,2025-01-28 12:04:11.550000+00:00,6.56179
1738069452150,2025-01-28 13:04:12.150000+00:00,6.56441
1738073052984,2025-01-28 14:04:12.984000+00:00,6.56507
1738076653761,2025-01-28 15:04:13.761000+00:00,6.5615
1738080254622,2025-01-28 16:04:14.622000+00:00,6.56315
1738083855147,2025-01-28 17:04:15.147000+00:00,6.56367
1738087455867,2025-01-28 18:04:15.867000+00:00,6.56426
1738091056518,2025-01-28 19:04:16.518000+00:00,6.56379
1738094657191,2025-01-28 20:04:17.191000+00:00,6.56567
1738098257697,2025-01-28 21:04:17.697000+00:00,6.56317
1738101858430,2025-01-28 22:04:18.430000+00:00,6.55853
1738105459183,2025-01-28 23:04:19.183000+00:00,6.56779
1738109060113,2025-01-29 00:04:20.113000+00:00,6.56592
1738112660950,2025-01-29 01:04:20.950000+00:00,6.5652
1738116261702,2025-01-29 02:04:21.702000+00:00,6.56542
1738119862177,2025-01-29 03:04:22.177000+00:00,6.56188
1738123463134,2025-01-29 04:04:23.134000+00:00,6.56491
1738127063817,2025-01-29 05:04:23.817000+00:00,6.55425
1738130664806,2025-01-29 06:04:24.806000+00:00,6.54072
1738134265566,2025-01-29 07:04:25.566000+00:00,6.55113
1738137866390,2025-01-29 08:04:26.390000+00:00,6.55358
1738141467088,2025-01-29 09:04:27.088000+00:00,6.55999
1738145067831,2025-01-29 10:04:27.831000+00:00,6.56169
1738148668682,2025-01-29 11:04:28.682000+00:00,6.56097
1738152269506,2025-01-29 12:04:29.506000+00:00,6.56228
1738155870107,2025-01-29 13:04:30.107000+00:00,6.56285
1738159470889,2025-01-29 14:04:30.889000+00:00,6.56647
1738163071583,2025-01-29 15:04:31.583000+00:00,6.56904
1738166672188,2025-01-29 16:04:32.188000+00:00,6.57009
1738170272600,2025-01-29 17:04:32.600000+00:00,6.56839
1738173873179,2025-01-29 18:04:33.179000+00:00,6.56566
1738177473910,2025-01-29 19:04:33.910000+00:00,6.5671
1738181074445,2025-01-29 20:04:34.445000+00:00,6.56866
1738184675224,2025-01-29 21:04:35.224000+00:00,6.56428
1738188275955,2025-01-29 22:04:35.955000+00:00,6.56018
1738191876929,2025-01-29 23:04:36.929000+00:00,6.56487
1738195477796,2025-01-30 00:04:37.796000+00:00,6.56391
1738199078661,2025-01-30 01:04:38.661000+00:00,6.56527
1738202679639,2025-01-30 02:04:39.639000+00:00,6.56619
1738206280085,2025-01-30 03:04:40.085000+00:00,6.56795
1738209880463,2025-01-30 04:04:40.463000+00:00,6.57451
1738213480801,2025-01-30 05:04:40.801000+00:00,6.58123
1738217081106,2025-01-30 06:04:41.106000+00:00,6.58046
1738220681459,2025-01-30 07:04:41.459000+00:00,6.58133
1738224282299,2025-01-30 08:04:42.299000+00:00,6.57982
1738227883103,2025-01-30 09:04:43.103000+00:00,6.58304
1738231484113,2025-01-30 10:04:44.113000+00:00,6.58319
1738235084708,2025-01-30 11:04:44.708000+00:00,6.58716
1738238685715,2025-01-30 12:04:45.715000+00:00,6.58925
1738242286465,2025-01-30 13:04:46.465000+00:00,6.59106
1738245887339,2025-01-30 14:04:47.339000+00:00,6.59243
1738249488118,2025-01-30 15:04:48.118000+00:00,6.59102
1738253089080,2025-01-30 16:04:49.080000+00:00,6.5911
1738256690012,2025-01-30 17:04:50.012000+00:00,6.58946
1738260291022,2025-01-30 18:04:51.022000+00:00,6.59125
1738263891935,2025-01-30 19:04:51.935000+00:00,6.59117
1738267492968,2025-01-30 20:04:52.968000+00:00,6.59061
1738271093796,2025-01-30 21:04:53.796000+00:00,6.58857
1738274694781,2025-01-30 22:04:54.781000+00:00,6.58746
1738278295746,2025-01-30 23:04:55.746000+00:00,6.59999
1738281896361,2025-01-31 00:04:56.361000+00:00,6.60012
1738285497330,2025-01-31 01:04:57.330000+00:00,6.59993
1738289098357,2025-01-31 02:04:58.357000+00:00,6.59955
1738292699279,2025-01-31 03:04:59.279000+00:00,6.60148
1738296299377,2025-01-31 04:04:59.377000+00:00,6.60188
1738299900120,2025-01-31 05:05:00.120000+00:00,6.60116
1738303501066,2025-01-31 06:05:01.066000+00:00,6.60115
1738307102089,2025-01-31 07:05:02.089000+00:00,6.6024
1738310702147,2025-01-31 08:05:02.147000+00:00,6.601
1738314303109,2025-01-31 09:05:03.109000+00:00,6.60089
1738317903935,2025-01-31 10:05:03.935000+00:00,6.60052
1738321504982,2025-01-31 11:05:04.982000+00:00,6.59665
1738325105675,2025-01-31 12:05:05.675000+00:00,6.59749
1738328706697,2025-01-31 13:05:06.697000+00:00,6.59688
1738332307561,2025-01-31 14:05:07.561000+00:00,6.59841
1738335908546,2025-01-31 15:05:08.546000+00:00,6.59872
1738339509429,2025-01-31 16:05:09.429000+00:00,6.59732
1738343110491,2025-01-31 17:05:10.491000+00:00,6.59614
1738346711543,2025-01-31 18:05:11.543000+00:00,6.59768
1738350312533,2025-01-31 19:05:12.533000+00:00,6.59814
1738353912615,2025-01-31 20:05:12.615000+00:00,6.59958
1738357513495,2025-01-31 21:05:13.495000+00:00,6.60115
1738361113707,2025-01-31 22:05:13.707000+00:00,6.59966
1738364713919,2025-01-31 23:05:13.919000+00:00,6.6
1738368314664,2025-02-01 00:05:14.664000+00:00,6.60506
1738371914785,2025-02-01 01:05:14.785000+00:00,6.6049
1738375515890,2025-02-01 02:05:15.890000+00:00,6.60445
1738379116866,2025-02-01 03:05:16.866000+00:00,6.59481
1738382717142,2025-02-01 04:05:17.142000+00:00,6.59124
1738386317844,2025-02-01 05:05:17.844000+00:00,6.58863
1738389918940,2025-02-01 06:05:18.940000+00:00,6.59025
1738393519836,2025-02-01 07:05:19.836000+00:00,6.58977
1738397120960,2025-02-01 08:05:20.960000+00:00,6.5918
1738400721093,2025-02-01 09:05:21.093000+00:00,6.59264
1738404322206,2025-02-01 10:05:22.206000+00:00,6.59353
1738407923222,2025-02-01 11:05:23.222000+00:00,6.59212
1738411523570,2025-02-01 12:05:23.570000+00:00,6.5914
1738415124412,2025-02-01 13:05:24.412000+00:00,6.59217
1738418725523,2025-02-01 14:05:25.523000+00:00,6.59437
1738422326644,2025-02-01 15:05:26.644000+00:00,6.5943
1738425927767,2025-02-01 16:05:27.767000+00:00,6.5911
1738429527950,2025-02-01 17:05:27.950000+00:00,6.58702
1738433128979,2025-02-01 18:05:28.979000+00:00,6.5857
1738436729184,2025-02-01 19:05:29.184000+00:00,6.58533
1738440329337,2025-02-01 20:05:29.337000+00:00,6.58972
1738443929517,2025-02-01 21:05:29.517000+00:00,6.59146
1738447529680,2025-02-01 22:05:29.680000+00:00,6.58805
1738451130758,2025-02-01 23:05:30.758000+00:00,6.58607
1738454730932,2025-02-02 00:05:30.932000+00:00,6.59044
1738458331056,2025-02-02 01:05:31.056000+00:00,6.58965
1738461932199,2025-02-02 02:05:32.199000+00:00,6.59182
1738465532412,2025-02-02 03:05:32.412000+00:00,6.58745
1738469132571,2025-02-02 04:05:32.571000+00:00,6.58239
1738472732896,2025-02-02 05:05:32.896000+00:00,6.58161
1738476333994,2025-02-02 06:05:33.994000+00:00,6.58084
1738479934232,2025-02-02 07:05:34.232000+00:00,6.57037
1738483534504,2025-02-02 08:05:34.504000+00:00,6.57134
1738487135543,2025-02-02 09:05:35.543000+00:00,6.57921
1738490735882,2025-02-02 10:05:35.882000+00:00,6.57836
1738494336171,2025-02-02 11:05:36.171000+00:00,6.57093
